LabelValue,Mean,Min,Max,Variance,Subject,Session,Run,Seg,SoftwareVersions
11.0,0.08795915936776415,52.0,242.0,1958.6961748633885,P0020,20240326150650,1,T2,8.7.0
12.0,0.09217334290707259,43.0,337.0,5791.433368588047,P0020,20240326150650,1,T2,8.7.0
13.0,0.09172335144518708,46.0,289.0,5621.21658986175,P0020,20240326150650,1,T2,8.7.0
14.0,0.11999845754966025,73.0,391.0,5938.548387096775,P0020,20240326150650,1,T2,8.7.0
1.0,1.5128286691727042,284.0,3239.0,430096.5741598794,P0020,20240326150650,2,T1,8.7.0
2.0,1.5633498105987365,555.0,3275.0,272444.87346733635,P0020,20240326150650,2,T1,8.7.0
3.0,1.8202560770186036,827.0,3730.0,522917.6208802949,P0020,20240326150650,2,T1,8.7.0
4.0,1.93908783411904,1121.0,4095.0,421311.5213851437,P0020,20240326150650,2,T1,8.7.0
5.0,1.8891355259022626,1034.0,3610.0,183614.8655564367,P0020,20240326150650,2,T1,8.7.0
6.0,1.5318607295704174,496.0,3177.0,186670.72028471463,P0020,20240326150650,2,T1,8.7.0
7.0,1.2806018645572954,699.0,2775.0,194900.2260094679,P0020,20240326150650,2,T1,8.7.0
8.0,0.9717304599312808,265.0,2183.0,163794.912464986,P0020,20240326150650,2,T1,8.7.0
9.0,0.6285693695574422,224.0,1381.0,59345.073143495305,P0020,20240326150650,2,T1,8.7.0
10.0,0.34894357911724616,43.0,840.0,21688.884910710367,P0020,20240326150650,2,T1,8.7.0
11.0,0.1807729833790026,2.0,506.0,7397.866458567035,P0020,20240326150650,2,T1,8.7.0
12.0,0.11697475981246046,20.0,557.0,11224.227903091063,P0020,20240326150650,2,T1,8.7.0
13.0,0.10854530124342046,27.0,465.0,12392.3984079602,P0020,20240326150650,2,T1,8.7.0
14.0,0.10734303602008625,8.0,466.0,10980.322010050251,P0020,20240326150650,2,T1,8.7.0
1.0,2.1765380504088863,2425.0,3526.0,84755.49058441573,P0020,20240326150650,2,T2,8.7.0
2.0,1.9380620767012573,2058.0,3202.0,88319.55873758011,P0020,20240326150650,2,T2,8.7.0
3.0,1.8945396816847242,2267.0,3077.0,34154.084463277104,P0020,20240326150650,2,T2,8.7.0
4.0,1.9168190890853314,2271.0,2966.0,34715.66710735051,P0020,20240326150650,2,T2,8.7.0
5.0,1.6287461679586246,1903.0,2557.0,30141.301378445965,P0020,20240326150650,2,T2,8.7.0
6.0,1.49507793473072,1579.0,2418.0,36188.27631578967,P0020,20240326150650,2,T2,8.7.0
7.0,1.266670263727772,1357.0,1969.0,20705.96785505527,P0020,20240326150650,2,T2,8.7.0
8.0,0.8372171796946393,1015.0,1368.0,7674.5903737838225,P0020,20240326150650,2,T2,8.7.0
9.0,0.33338991463748474,262.0,613.0,6515.104177683775,P0020,20240326150650,2,T2,8.7.0
10.0,0.13159628422523492,75.0,321.0,3103.761542957336,P0020,20240326150650,2,T2,8.7.0
11.0,0.0876547950179055,64.0,261.0,2027.5344262295075,P0020,20240326150650,2,T2,8.7.0
12.0,0.09999501628582241,58.0,257.0,2999.7649769585264,P0020,20240326150650,2,T2,8.7.0
13.0,0.08976180722185466,41.0,302.0,4930.343061955965,P0020,20240326150650,2,T2,8.7.0
14.0,0.10393173861974349,51.0,340.0,6983.89144905274,P0020,20240326150650,2,T2,8.7.0
1.0,1.5336640925469243,417.0,3297.0,444556.3919402981,P0020,20240327093628,1,T1,8.7.0
2.0,1.5635927101908156,1097.0,3199.0,302817.41401636845,P0020,20240327093628,1,T1,8.7.0
3.0,1.7903067507067978,785.0,3827.0,625757.4231840802,P0020,20240327093628,1,T1,8.7.0
4.0,1.9282723083563271,1204.0,4092.0,413538.6483254836,P0020,20240327093628,1,T1,8.7.0
5.0,1.9135344139238066,1238.0,3654.0,162147.58955781691,P0020,20240327093628,1,T1,8.7.0
6.0,1.534978915592305,608.0,3219.0,201558.1413116972,P0020,20240327093628,1,T1,8.7.0
7.0,1.2983434818748565,716.0,2845.0,188514.0487825692,P0020,20240327093628,1,T1,8.7.0
8.0,0.9357077549606324,361.0,2175.0,220725.72154497087,P0020,20240327093628,1,T1,8.7.0
9.0,0.6274729860144358,381.0,1348.0,57600.47711126545,P0020,20240327093628,1,T1,8.7.0
10.0,0.3464768729391595,15.0,856.0,25551.118125726545,P0020,20240327093628,1,T1,8.7.0
11.0,0.18378082216271976,87.0,632.0,6999.338219275398,P0020,20240327093628,1,T1,8.7.0
12.0,0.12162065965669999,30.0,623.0,11233.768448758816,P0020,20240327093628,1,T1,8.7.0
13.0,0.1088234026971465,33.0,521.0,11760.749040966137,P0020,20240327093628,1,T1,8.7.0
14.0,0.1134248283773737,38.0,538.0,9428.418885475336,P0020,20240327093628,1,T1,8.7.0
1.0,2.214051364288272,2260.0,3645.0,122239.77316948293,P0020,20240327093628,1,T2,8.7.0
2.0,1.9364386671887304,1966.0,3239.0,108980.4152585768,P0020,20240327093628,1,T2,8.7.0
3.0,1.882754814938429,2131.0,3010.0,39831.26229508221,P0020,20240327093628,1,T2,8.7.0
4.0,1.9139987018401763,2277.0,3031.0,39906.92316999352,P0020,20240327093628,1,T2,8.7.0
5.0,1.616304066687833,1874.0,2630.0,31275.05896351181,P0020,20240327093628,1,T2,8.7.0
6.0,1.495581040690604,1699.0,2551.0,32487.189548022667,P0020,20240327093628,1,T2,8.7.0
7.0,1.2651626140295615,1398.0,2025.0,22773.532002048145,P0020,20240327093628,1,T2,8.7.0
8.0,0.8690402979588708,909.0,1443.0,14220.91979949868,P0020,20240327093628,1,T2,8.7.0
9.0,0.3114248700355701,301.0,617.0,6215.058270676694,P0020,20240327093628,1,T2,8.7.0
10.0,0.11115689259403316,55.0,271.0,2501.7725563909794,P0020,20240327093628,1,T2,8.7.0
11.0,0.0831369857786079,48.0,231.0,2413.989110707804,P0020,20240327093628,1,T2,8.7.0
12.0,0.08468106258379701,44.0,260.0,3304.2906836055654,P0020,20240327093628,1,T2,8.7.0
13.0,0.10336067081569716,71.0,296.0,2746.709557109556,P0020,20240327093628,1,T2,8.7.0
14.0,0.11290795056981591,58.0,359.0,5405.536612021857,P0020,20240327093628,1,T2,8.7.0
1.0,1.5328269976015878,426.0,3057.0,415213.8825673612,P0020,20240327093628,2,T1,8.7.0
2.0,1.5700760895670707,1033.0,3107.0,296868.1163368906,P0020,20240327093628,2,T1,8.7.0
3.0,1.7999820507336355,766.0,3673.0,568500.3156013672,P0020,20240327093628,2,T1,8.7.0
4.0,1.9332531712815102,1073.0,4095.0,435672.8733385661,P0020,20240327093628,2,T1,8.7.0
5.0,1.917344883282736,1309.0,3593.0,164964.72205513748,P0020,20240327093628,2,T1,8.7.0
6.0,1.53742485527261,452.0,3101.0,182600.62288445648,P0020,20240327093628,2,T1,8.7.0
7.0,1.3024571278224857,729.0,2830.0,174309.16634429395,P0020,20240327093628,2,T1,8.7.0
8.0,0.9298416954999588,339.0,2043.0,199886.96023760195,P0020,20240327093628,2,T1,8.7.0
9.0,0.6132357692567154,408.0,1269.0,44136.37348877375,P0020,20240327093628,2,T1,8.7.0
10.0,0.34021416390868015,103.0,789.0,16913.81844574508,P0020,20240327093628,2,T1,8.7.0
11.0,0.17598579478439022,52.0,573.0,6288.878851540616,P0020,20240327093628,2,T1,8.7.0
12.0,0.12347066260312474,27.0,615.0,11713.436119402986,P0020,20240327093628,2,T1,8.7.0
13.0,0.11519467598921633,31.0,546.0,9829.6931133429,P0020,20240327093628,2,T1,8.7.0
14.0,0.10869206239627999,35.0,482.0,10488.230414746546,P0020,20240327093628,2,T1,8.7.0
1.0,2.2219256170446102,2312.0,3467.0,105679.4976958517,P0020,20240327093628,2,T2,8.7.0
2.0,1.9380127540054042,1811.0,3110.0,91807.09783183452,P0020,20240327093628,2,T2,8.7.0
3.0,1.89736703958908,2110.0,2980.0,33517.42259887012,P0020,20240327093628,2,T2,8.7.0
4.0,1.9437839184855028,2196.0,2961.0,32587.04761904797,P0020,20240327093628,2,T2,8.7.0
5.0,1.6245261319137925,1693.0,2549.0,33953.31080389119,P0020,20240327093628,2,T2,8.7.0
6.0,1.4642548930609227,1582.0,2401.0,32183.20983606577,P0020,20240327093628,2,T2,8.7.0
7.0,1.2521476666232392,1368.0,1915.0,17840.21179270207,P0020,20240327093628,2,T2,8.7.0
8.0,0.8486109138277169,956.0,1292.0,6818.560490940922,P0020,20240327093628,2,T2,8.7.0
9.0,0.319108065030377,283.0,615.0,3896.400786448891,P0020,20240327093628,2,T2,8.7.0
10.0,0.10443440588884313,78.0,208.0,787.4235588972432,P0020,20240327093628,2,T2,8.7.0
11.0,0.09090386941107732,57.0,262.0,3057.4652147610414,P0020,20240327093628,2,T2,8.7.0
12.0,0.0869017967299907,33.0,272.0,5497.191961924908,P0020,20240327093628,2,T2,8.7.0
13.0,0.1020021021706204,66.0,311.0,4580.265384615384,P0020,20240327093628,2,T2,8.7.0
14.0,0.10602082621882773,54.0,298.0,5448.870491803278,P0020,20240327093628,2,T2,8.7.0
1.0,1.5147472060661087,351.0,3380.0,475826.60100430367,P0020,20240328100559,1,T1,8.7.0
2.0,1.5638452392963313,793.0,3185.0,325947.39336683403,P0020,20240328100559,1,T1,8.7.0
3.0,1.8211896288940395,549.0,3891.0,582110.2930846426,P0020,20240328100559,1,T1,8.7.0
4.0,1.9160888666642781,1054.0,4095.0,485218.1401636795,P0020,20240328100559,1,T1,8.7.0
5.0,1.9427791688274094,1657.0,3916.0,131196.22662583287,P0020,20240328100559,1,T1,8.7.0
6.0,1.5323823280164068,446.0,3154.0,183878.0000497508,P0020,20240328100559,1,T1,8.7.0
7.0,1.2872606031430167,816.0,2902.0,171722.53325179173,P0020,20240328100559,1,T1,8.7.0
8.0,0.9252315570618814,303.0,2165.0,225157.6987485732,P0020,20240328100559,1,T1,8.7.0
9.0,0.6244408000229243,372.0,1312.0,44343.74081042752,P0020,20240328100559,1,T1,8.7.0
10.0,0.35516284853504243,152.0,841.0,17474.761498317308,P0020,20240328100559,1,T1,8.7.0
11.0,0.17348585303455258,62.0,606.0,7517.227958937198,P0020,20240328100559,1,T1,8.7.0
12.0,0.1122204774310164,23.0,619.0,13811.360762491118,P0020,20240328100559,1,T1,8.7.0
13.0,0.12136118557146261,31.0,635.0,14320.057889447236,P0020,20240328100559,1,T1,8.7.0
14.0,0.10980423743553398,18.0,488.0,9442.374446053267,P0020,20240328100559,1,T1,8.7.0
1.0,2.1885163256680307,2377.0,3574.0,95982.1123744054,P0020,20240328100559,1,T2,8.7.0
2.0,1.9022718429962056,1871.0,3207.0,120048.44444444444,P0020,20240328100559,1,T2,8.7.0
3.0,1.8689019553441262,2156.0,3051.0,47404.9269480521,P0020,20240328100559,1,T2,8.7.0
4.0,1.905501033405613,2343.0,3030.0,32656.37023593459,P0020,20240328100559,1,T2,8.7.0
5.0,1.6017233356956575,1903.0,2691.0,36732.2568306009,P0020,20240328100559,1,T2,8.7.0
6.0,1.503597979463901,1678.0,2551.0,42669.72021857897,P0020,20240328100559,1,T2,8.7.0
7.0,1.2856942561159919,1337.0,2056.0,28915.29666842936,P0020,20240328100559,1,T2,8.7.0
8.0,0.8822254581980138,925.0,1434.0,11602.84278199873,P0020,20240328100559,1,T2,8.7.0
9.0,0.3342189221429736,291.0,598.0,3439.857769423564,P0020,20240328100559,1,T2,8.7.0
10.0,0.11131922060497632,76.0,277.0,2722.734724742892,P0020,20240328100559,1,T2,8.7.0
11.0,0.0957764631721186,59.0,303.0,3481.669799498748,P0020,20240328100559,1,T2,8.7.0
12.0,0.10600207827289211,61.0,300.0,4083.892788461537,P0020,20240328100559,1,T2,8.7.0
13.0,0.09920125134167536,56.0,351.0,5561.100961538461,P0020,20240328100559,1,T2,8.7.0
14.0,0.11504987757782294,74.0,371.0,5456.478142076502,P0020,20240328100559,1,T2,8.7.0
1.0,1.5474341442037072,540.0,3262.0,425952.5144612978,P0020,20240328100559,2,T1,8.7.0
2.0,1.5660531340874917,975.0,3183.0,324121.3586619972,P0020,20240328100559,2,T1,8.7.0
3.0,1.8123139152214656,604.0,4071.0,646774.5545525906,P0020,20240328100559,2,T1,8.7.0
4.0,1.9125174751398737,1001.0,4038.0,493504.1987179487,P0020,20240328100559,2,T1,8.7.0
5.0,1.9363366071982953,1307.0,3806.0,149511.40082256173,P0020,20240328100559,2,T1,8.7.0
6.0,1.5269059023227638,529.0,3140.0,190368.84313725485,P0020,20240328100559,2,T1,8.7.0
7.0,1.2964468374892688,694.0,2831.0,173982.97855274612,P0020,20240328100559,2,T1,8.7.0
8.0,0.9206400361723845,353.0,2158.0,210693.44631561308,P0020,20240328100559,2,T1,8.7.0
9.0,0.6162749635766865,401.0,1322.0,48382.14591513956,P0020,20240328100559,2,T1,8.7.0
10.0,0.34536158589970833,139.0,848.0,16792.44496036773,P0020,20240328100559,2,T1,8.7.0
11.0,0.17530775383763936,8.0,640.0,8925.698701298703,P0020,20240328100559,2,T1,8.7.0
12.0,0.1179220558125521,21.0,603.0,15072.248063127689,P0020,20240328100559,2,T1,8.7.0
13.0,0.11504335364971739,32.0,604.0,14056.139204965277,P0020,20240328100559,2,T1,8.7.0
14.0,0.11144223538844786,34.0,509.0,9917.973484025211,P0020,20240328100559,2,T1,8.7.0
1.0,2.2190301017236274,2248.0,3640.0,113609.36610169533,P0020,20240328100559,2,T2,8.7.0
2.0,1.9386122310145366,1891.0,3149.0,121359.04761904762,P0020,20240328100559,2,T2,8.7.0
3.0,1.8425523097801935,2161.0,3017.0,42180.20105201622,P0020,20240328100559,2,T2,8.7.0
4.0,1.9084946677243722,2184.0,2985.0,37155.94071385317,P0020,20240328100559,2,T2,8.7.0
5.0,1.6133520645514448,1843.0,2635.0,37542.94553146499,P0020,20240328100559,2,T2,8.7.0
6.0,1.4894187872931803,1544.0,2577.0,42039.78662083579,P0020,20240328100559,2,T2,8.7.0
7.0,1.3039731132589623,1501.0,2053.0,19745.54442094144,P0020,20240328100559,2,T2,8.7.0
8.0,0.8509994097503096,932.0,1326.0,8384.319721718106,P0020,20240328100559,2,T2,8.7.0
9.0,0.3339730446804919,325.0,622.0,4163.088929219596,P0020,20240328100559,2,T2,8.7.0
10.0,0.10951233414330777,52.0,287.0,2482.0664160401,P0020,20240328100559,2,T2,8.7.0
11.0,0.08726454205441624,54.0,250.0,2522.6428571428573,P0020,20240328100559,2,T2,8.7.0
12.0,0.09232070360436664,33.0,299.0,5580.507688492064,P0020,20240328100559,2,T2,8.7.0
13.0,0.10144471184039612,68.0,360.0,4014.74503968254,P0020,20240328100559,2,T2,8.7.0
14.0,0.10905197858039437,73.0,305.0,3368.447540983608,P0020,20240328100559,2,T2,8.7.0
1.0,1.6290492654183202,386.0,3064.0,357910.75232015585,P0020,20240402115656,1,T1,8.7.0
2.0,1.6099131735999777,516.0,3183.0,273663.7165292885,P0020,20240402115656,1,T1,8.7.0
3.0,1.8232997120179506,426.0,3572.0,588457.7696062395,P0020,20240402115656,1,T1,8.7.0
4.0,1.8885296678498795,730.0,3615.0,503671.0154024988,P0020,20240402115656,1,T1,8.7.0
5.0,1.9077638113620587,1317.0,3270.0,193043.0855003938,P0020,20240402115656,1,T1,8.7.0
6.0,1.5235825356299073,496.0,2781.0,189346.84456638977,P0020,20240402115656,1,T1,8.7.0
7.0,1.2373507626165388,459.0,2583.0,249907.67082865932,P0020,20240402115656,1,T1,8.7.0
8.0,0.9421677196358595,368.0,1897.0,160458.44338931955,P0020,20240402115656,1,T1,8.7.0
9.0,0.6184262464775114,390.0,1151.0,39029.83184638256,P0020,20240402115656,1,T1,8.7.0
10.0,0.32709791614894,176.0,685.0,13074.699991057869,P0020,20240402115656,1,T1,8.7.0
11.0,0.16790062778620957,65.0,568.0,7778.524011366324,P0020,20240402115656,1,T1,8.7.0
12.0,0.1070815217922785,5.0,523.0,7142.976904674272,P0020,20240402115656,1,T1,8.7.0
13.0,0.11003112152006614,20.0,455.0,10393.836010792858,P0020,20240402115656,1,T1,8.7.0
14.0,0.10780591814450305,17.0,460.0,8697.088325652841,P0020,20240402115656,1,T1,8.7.0
1.0,2.180449902797368,2048.0,3368.0,108160.02467532484,P0020,20240402115656,1,T2,8.7.0
2.0,1.8915594443920565,1569.0,2821.0,80221.23182957407,P0020,20240402115656,1,T2,8.7.0
3.0,1.8998836613559007,2003.0,2786.0,34564.36331168847,P0020,20240402115656,1,T2,8.7.0
4.0,1.9204192688808241,2117.0,2788.0,27882.69328493612,P0020,20240402115656,1,T2,8.7.0
5.0,1.6354869929038514,1729.0,2487.0,46301.12542372841,P0020,20240402115656,1,T2,8.7.0
6.0,1.4914476098810394,1508.0,2276.0,38591.18702513134,P0020,20240402115656,1,T2,8.7.0
7.0,1.2812385161456834,1387.0,1927.0,17934.026942355824,P0020,20240402115656,1,T2,8.7.0
8.0,0.8599737736552165,887.0,1326.0,11396.81390977438,P0020,20240402115656,1,T2,8.7.0
9.0,0.3430236870071344,342.0,564.0,2495.4831349206347,P0020,20240402115656,1,T2,8.7.0
10.0,0.11601753649046363,77.0,264.0,1568.349726775956,P0020,20240402115656,1,T2,8.7.0
11.0,0.09254640011510945,51.0,231.0,2173.179197994988,P0020,20240402115656,1,T2,8.7.0
12.0,0.08569027369443978,53.0,234.0,1547.7620306716026,P0020,20240402115656,1,T2,8.7.0
13.0,0.09021671725912501,41.0,226.0,3092.004091174751,P0020,20240402115656,1,T2,8.7.0
14.0,0.11204621542178814,56.0,373.0,4779.684134615385,P0020,20240402115656,1,T2,8.7.0
1.0,1.6279184131439421,489.0,3242.0,405335.74861329154,P0020,20240402115656,2,T1,8.7.0
2.0,1.609365199456458,781.0,3303.0,333522.41954835923,P0020,20240402115656,2,T1,8.7.0
3.0,1.8208815866995334,420.0,3800.0,690433.5699481865,P0020,20240402115656,2,T1,8.7.0
4.0,1.8924927290669005,826.0,3683.0,577570.4827784492,P0020,20240402115656,2,T1,8.7.0
5.0,1.8949792971345407,1378.0,3506.0,223467.6019851662,P0020,20240402115656,2,T1,8.7.0
6.0,1.5281716680134183,589.0,2923.0,213812.58517641496,P0020,20240402115656,2,T1,8.7.0
7.0,1.2455746858469212,517.0,2708.0,276343.0080169997,P0020,20240402115656,2,T1,8.7.0
8.0,0.9442029323334493,393.0,2039.0,179758.27646425492,P0020,20240402115656,2,T1,8.7.0
9.0,0.6048868857659045,288.0,1219.0,40647.84060701208,P0020,20240402115656,2,T1,8.7.0
10.0,0.32595725514912893,189.0,803.0,14565.44769602377,P0020,20240402115656,2,T1,8.7.0
11.0,0.1649883198868393,71.0,581.0,9350.34909244407,P0020,20240402115656,2,T1,8.7.0
12.0,0.11008820831567527,20.0,531.0,10009.42547277284,P0020,20240402115656,2,T1,8.7.0
13.0,0.11670878685852952,21.0,489.0,13862.7948514125,P0020,20240402115656,2,T1,8.7.0
14.0,0.11378403232875663,34.0,532.0,10622.210290449411,P0020,20240402115656,2,T1,8.7.0
1.0,2.1743941775592424,2172.0,3456.0,112533.31185722978,P0020,20240402115656,2,T2,8.7.0
2.0,1.9102148921853779,1609.0,2989.0,88977.62045454545,P0020,20240402115656,2,T2,8.7.0
3.0,1.8726348619234103,1816.0,2917.0,47396.31915584369,P0020,20240402115656,2,T2,8.7.0
4.0,1.937361462668037,2271.0,3138.0,38832.08145363416,P0020,20240402115656,2,T2,8.7.0
5.0,1.639565635538351,1769.0,2641.0,47888.81584699452,P0020,20240402115656,2,T2,8.7.0
6.0,1.494820616392439,1502.0,2575.0,49271.67212156643,P0020,20240402115656,2,T2,8.7.0
7.0,1.3007287890150472,1354.0,2130.0,27678.65185185163,P0020,20240402115656,2,T2,8.7.0
8.0,0.8599739178057487,949.0,1363.0,9683.62280701766,P0020,20240402115656,2,T2,8.7.0
9.0,0.32958235388984736,356.0,556.0,2738.1029265873017,P0020,20240402115656,2,T2,8.7.0
10.0,0.10500712785776986,86.0,249.0,1059.4508474576287,P0020,20240402115656,2,T2,8.7.0
11.0,0.0944840850075893,57.0,209.0,1910.660401002506,P0020,20240402115656,2,T2,8.7.0
12.0,0.08086892577956084,44.0,204.0,1719.8204653622415,P0020,20240402115656,2,T2,8.7.0
13.0,0.08790143418620779,42.0,274.0,2810.2834821428573,P0020,20240402115656,2,T2,8.7.0
14.0,0.11246172019136946,45.0,289.0,3044.931387608807,P0020,20240402115656,2,T2,8.7.0
1.0,1.5703522321113574,369.0,3205.0,437932.8579880228,P0020,20240403144347,1,T1,8.7.0
2.0,1.59595354053141,556.0,3222.0,291440.67799615744,P0020,20240403144347,1,T1,8.7.0
3.0,1.8541216737304094,620.0,4026.0,593422.9292367044,P0020,20240403144347,1,T1,8.7.0
4.0,1.9196927430839539,896.0,3814.0,503454.5883527634,P0020,20240403144347,1,T1,8.7.0
5.0,1.8711244302738845,1218.0,3521.0,230619.0918402188,P0020,20240403144347,1,T1,8.7.0
6.0,1.5269471529985463,845.0,3006.0,241643.945159106,P0020,20240403144347,1,T1,8.7.0
7.0,1.259047753056961,535.0,2819.0,318668.7020085761,P0020,20240403144347,1,T1,8.7.0
8.0,0.9607829267773366,396.0,1990.0,197028.8227036785,P0020,20240403144347,1,T1,8.7.0
9.0,0.617809158849329,202.0,1315.0,46803.77900497511,P0020,20240403144347,1,T1,8.7.0
10.0,0.35327058190940236,136.0,830.0,18724.104975124374,P0020,20240403144347,1,T1,8.7.0
11.0,0.17612050624961692,120.0,544.0,6824.656019900497,P0020,20240403144347,1,T1,8.7.0
12.0,0.09932607166186541,38.0,522.0,5460.761708542714,P0020,20240403144347,1,T1,8.7.0
13.0,0.09840233812919089,17.0,424.0,7796.669036226931,P0020,20240403144347,1,T1,8.7.0
14.0,0.09704889063673508,28.0,538.0,7753.527977111767,P0020,20240403144347,1,T1,8.7.0
1.0,2.119985705663911,1906.0,3333.0,115691.6915824921,P0020,20240403144347,1,T2,8.7.0
2.0,1.8563974704417892,2132.0,2746.0,18721.26065688313,P0020,20240403144347,1,T2,8.7.0
3.0,1.9560045467176657,2317.0,2990.0,17546.877441077322,P0020,20240403144347,1,T2,8.7.0
4.0,2.0029987687157735,2442.0,3035.0,23554.222077922383,P0020,20240403144347,1,T2,8.7.0
5.0,1.6560085806837066,1764.0,2613.0,57965.26916975174,P0020,20240403144347,1,T2,8.7.0
6.0,1.4967141022596886,1614.0,2415.0,57535.6626123742,P0020,20240403144347,1,T2,8.7.0
7.0,1.2699769532017007,1390.0,2029.0,21302.981566820414,P0020,20240403144347,1,T2,8.7.0
8.0,0.8523422443767253,976.0,1407.0,13263.842411422584,P0020,20240403144347,1,T2,8.7.0
9.0,0.3365000584890142,241.0,638.0,5820.94736842106,P0020,20240403144347,1,T2,8.7.0
10.0,0.11667803354694309,88.0,245.0,832.8155844155826,P0020,20240403144347,1,T2,8.7.0
11.0,0.07481574552757805,45.0,174.0,776.4094276094283,P0020,20240403144347,1,T2,8.7.0
12.0,0.08377940789213051,60.0,212.0,1156.737144585603,P0020,20240403144347,1,T2,8.7.0
13.0,0.09618582178431509,38.0,244.0,2454.071172555045,P0020,20240403144347,1,T2,8.7.0
14.0,0.0816125606990586,43.0,278.0,2154.6267281105997,P0020,20240403144347,1,T2,8.7.0
1.0,1.563496845603017,418.0,3291.0,449176.4053655951,P0020,20240403144347,2,T1,8.7.0
2.0,1.5858587107859208,683.0,3251.0,300669.3048334393,P0020,20240403144347,2,T1,8.7.0
3.0,1.843263105814961,569.0,3957.0,614206.8105366492,P0020,20240403144347,2,T1,8.7.0
4.0,1.9356616586313267,891.0,3858.0,503519.62077707367,P0020,20240403144347,2,T1,8.7.0
5.0,1.879145944150253,1151.0,3608.0,242208.1497829586,P0020,20240403144347,2,T1,8.7.0
6.0,1.5213792880233283,1027.0,3025.0,235307.92282929464,P0020,20240403144347,2,T1,8.7.0
7.0,1.2671882106216037,536.0,2770.0,325747.8463552248,P0020,20240403144347,2,T1,8.7.0
8.0,0.9675797470335591,348.0,1990.0,194686.8460618329,P0020,20240403144347,2,T1,8.7.0
9.0,0.6137020505635743,204.0,1410.0,48115.21964647926,P0020,20240403144347,2,T1,8.7.0
10.0,0.3512671262247012,162.0,817.0,16534.6581807927,P0020,20240403144347,2,T1,8.7.0
11.0,0.172938454110646,71.0,493.0,7445.519371859299,P0020,20240403144347,2,T1,8.7.0
12.0,0.10472608422427554,28.0,514.0,5212.1094527363175,P0020,20240403144347,2,T1,8.7.0
13.0,0.09545224790590466,9.0,457.0,8995.644414795734,P0020,20240403144347,2,T1,8.7.0
14.0,0.09834052630692892,53.0,401.0,6830.910698372495,P0020,20240403144347,2,T1,8.7.0
1.0,2.0581894654794457,1848.0,3412.0,136468.3043771044,P0020,20240403144347,2,T2,8.7.0
2.0,1.8460145286896794,2187.0,2797.0,18679.297344514784,P0020,20240403144347,2,T2,8.7.0
3.0,1.9539973110291353,2369.0,3008.0,14866.14536340854,P0020,20240403144347,2,T2,8.7.0
4.0,1.9995856166905797,2434.0,3055.0,26370.88279220733,P0020,20240403144347,2,T2,8.7.0
5.0,1.680387017142914,1704.0,2633.0,56326.96364567357,P0020,20240403144347,2,T2,8.7.0
6.0,1.5205407578133496,1517.0,2558.0,61073.36224220034,P0020,20240403144347,2,T2,8.7.0
7.0,1.3058897425708584,1449.0,2145.0,17689.203595980758,P0020,20240403144347,2,T2,8.7.0
8.0,0.848459437263552,974.0,1404.0,14670.941300899034,P0020,20240403144347,2,T2,8.7.0
9.0,0.31293474271934735,338.0,631.0,3351.7683615819315,P0020,20240403144347,2,T2,8.7.0
10.0,0.125155177841614,80.0,323.0,2942.570129870128,P0020,20240403144347,2,T2,8.7.0
11.0,0.08024523111569934,63.0,209.0,1309.0538720538714,P0020,20240403144347,2,T2,8.7.0
12.0,0.0799270732818747,30.0,198.0,1714.5662431941928,P0020,20240403144347,2,T2,8.7.0
13.0,0.08104866322210806,45.0,175.0,1141.823860727087,P0020,20240403144347,2,T2,8.7.0
14.0,0.10762523513984404,84.0,403.0,4093.001586462188,P0020,20240403144347,2,T2,8.7.0
1.0,1.6035136964499346,243.0,3331.0,448452.7721026221,P0020,20240409110436,1,T1,8.7.0
2.0,1.616451685056409,737.0,3356.0,352215.89806369744,P0020,20240409110436,1,T1,8.7.0
3.0,1.8743924945707968,755.0,3785.0,660885.2356020942,P0020,20240409110436,1,T1,8.7.0
4.0,1.9174545516382835,829.0,3918.0,568527.1924398622,P0020,20240409110436,1,T1,8.7.0
5.0,1.9036012150127242,1453.0,3495.0,212345.4062827223,P0020,20240409110436,1,T1,8.7.0
6.0,1.556352671122496,643.0,2937.0,184293.74565292356,P0020,20240409110436,1,T1,8.7.0
7.0,1.2190376542639647,417.0,2710.0,290380.3755069492,P0020,20240409110436,1,T1,8.7.0
8.0,0.9199750042730295,252.0,2032.0,189392.35193330812,P0020,20240409110436,1,T1,8.7.0
9.0,0.5878833065809623,400.0,1229.0,39694.73654007185,P0020,20240409110436,1,T1,8.7.0
10.0,0.3260373712872119,128.0,733.0,14530.042969321556,P0020,20240409110436,1,T1,8.7.0
11.0,0.15875910662867868,15.0,551.0,8865.96132943144,P0020,20240409110436,1,T1,8.7.0
12.0,0.10514238817168009,26.0,675.0,9587.32813080639,P0020,20240409110436,1,T1,8.7.0
13.0,0.10859977575466116,29.0,474.0,10714.408172136493,P0020,20240409110436,1,T1,8.7.0
14.0,0.10279907918916444,33.0,550.0,10093.80618301001,P0020,20240409110436,1,T1,8.7.0
1.0,2.2210650183336194,2179.0,3525.0,158176.82344632834,P0020,20240409110436,1,T2,8.7.0
2.0,1.9666512389875839,1938.0,3300.0,71434.31326709533,P0020,20240409110436,1,T2,8.7.0
3.0,1.8352101292927068,2036.0,2946.0,32441.118055555555,P0020,20240409110436,1,T2,8.7.0
4.0,1.8847228931568485,2183.0,3086.0,41676.84843830043,P0020,20240409110436,1,T2,8.7.0
